time,step-size,{Controller}.ctl.motor,{RobotArm}.env.theta
0.0,0.0,0.0,0.0
0.001,0.001,0.0,-4.903239528355653E-6
0.002,0.001,0.0,-1.9604914995489912E-5
0.003,0.001,0.0,-4.409071772023935E-5
0.004,0.001,0.0,-7.834336304202624E-5
0.005,0.001,0.0,-1.2234261103766765E-4
0.006,0.001,0.0,-1.7606528804976721E-4
0.007,0.001,0.0,-2.3948530901580982E-4
0.008,0.001,0.0,-3.1257370058688925E-4
0.009000000000000001,0.001,0.0,-3.9529862502481503E-4
0.010000000000000002,0.001,0.0,-4.8762540486616354E-4
0.011000000000000003,0.001,0.0,-5.895165483416627E-4
0.012000000000000004,0.001,0.0,-7.009317755391263E-4
0.013000000000000005,0.001,0.0,-8.218280452979918E-4
0.014000000000000005,0.001,0.0,-9.521595828233441E-4
0.015000000000000006,0.001,0.0,-0.0010918779080071595
0.016000000000000007,0.001,0.0,-0.0012409318644443434
0.017000000000000008,0.001,0.0,-0.0013992676491309888
0.01800000000000001,0.001,0.0,-0.0015668288428321408
0.01900000000000001,0.001,0.0,-0.0017435564411062046
0.02000000000000001,0.001,0.0,-0.0019293888859730106
0.02100000000000001,0.001,0.0,-0.0021242620982124118
0.022000000000000013,0.001,0.0,-0.0023281095102801607
0.023000000000000013,0.001,0.0,-0.0025408620998277026
0.024000000000000014,0.001,0.0,-0.002762448423812398
0.025000000000000015,0.001,0.0,-0.0029927946531845655
0.026000000000000016,0.001,0.0,-0.0032318246081376547
0.027000000000000017,0.001,0.0,-0.003479459793907739
0.028000000000000018,0.001,0.0,-0.003735619437108406
0.02900000000000002,0.001,0.0,-0.004000220522587071
0.03000000000000002,0.001,0.0,-0.004273177830788616
0.03100000000000002,0.001,0.0,-0.0045544039756121694
0.03200000000000002,0.001,0.0,-0.004843809442746814
0.03300000000000002,0.001,0.0,-0.005141302628471858
0.03400000000000002,0.001,0.0,-0.005446789878907313
0.035000000000000024,0.001,0.0,-0.0057601755297000835
0.036000000000000025,0.001,0.0,-0.0060813619461314
0.037000000000000026,0.001,0.0,-0.006410249563630867
0.03800000000000003,0.001,0.0,-0.0067467369286825524
0.03900000000000003,0.001,0.0,-0.007090720740108417
0.04000000000000003,0.001,0.0,-0.0074420958907143835
0.04100000000000003,0.001,0.0,-0.007800755509284303
0.04200000000000003,0.001,0.0,-0.00816659100290703
0.04300000000000003,0.001,0.0,-0.00853949209962182
0.04400000000000003,0.001,0.0,-0.008919346891367183
0.04500000000000003,0.001,0.0,-0.009306041877218387
0.046000000000000034,0.001,0.0,-0.009699462006898732
0.047000000000000035,0.001,0.0,-0.010099490724549713
0.048000000000000036,0.001,0.0,-0.01050601001274523
0.04900000000000004,0.001,0.0,-0.010918900436734935
0.05000000000000004,0.001,0.0,-0.01133804118890187
0.05100000000000004,0.001,0.0,-0.011763310133419544
0.05200000000000004,0.001,0.0,-0.012194583851093574
0.05300000000000004,0.001,0.0,-0.012631737684373071
0.05400000000000004,0.001,0.0,-0.013074645782517002
0.05500000000000004,0.001,0.0,-0.013523181146900685
0.05600000000000004,0.001,0.0,-0.013977215676447727
0.057000000000000044,0.001,0.0,-0.014436620213172645
0.058000000000000045,0.001,0.0,-0.014901264587819553
0.059000000000000045,0.001,0.0,-0.01537101766558222
0.060000000000000046,0.001,0.0,-0.015845747391890985
0.06100000000000005,0.001,0.0,-0.016325320838251948
0.06200000000000005,0.001,0.0,-0.016809604248123996
0.06300000000000004,0.001,0.0,-0.017298463082819238
0.06400000000000004,0.001,0.0,-0.01779176206741254
0.06500000000000004,0.001,0.0,-0.018289365236645816
0.06600000000000004,0.001,0.0,-0.018791135980812917
0.06700000000000005,0.001,0.0,-0.01929693709161102
0.06800000000000005,0.001,0.0,-0.019806630807944394
0.06900000000000005,0.001,0.0,-0.020320078861666643
0.07000000000000005,0.001,0.0,-0.02083714252324752
0.07100000000000005,0.001,0.0,-0.02135768264735056
0.07200000000000005,0.001,0.0,-0.021881559718307814
0.07300000000000005,0.001,0.0,-0.02240863389547814
0.07400000000000005,0.001,0.0,-0.022938765058475526
0.07500000000000005,0.001,0.0,-0.0234718128522541
0.07600000000000005,0.001,0.0,-0.024007636732036555
0.07700000000000005,0.001,0.0,-0.024546096008072834
0.07800000000000006,0.001,0.0,-0.025087049890216054
0.07900000000000006,0.001,0.0,-0.025630357532302774
0.08000000000000006,0.001,0.0,-0.026175878076324717
0.08100000000000006,0.001,0.0,-0.026723470696379512
0.08200000000000006,0.001,0.0,-0.027272994642387617
0.08300000000000006,0.001,0.0,-0.02782430928356334
0.08400000000000006,0.001,0.0,-0.0283772741516275
0.08500000000000006,0.001,0.0,-0.028931748983749637
0.08600000000000006,0.001,0.0,-0.029487593765207917
0.08700000000000006,0.001,0.0,-0.030044668771754716
0.08800000000000006,0.001,0.0,-0.030602834611676445
0.08900000000000007,0.001,0.0,-0.031161952267535827
0.09000000000000007,0.001,0.0,-0.03172188313758547
0.09100000000000007,0.001,0.0,-0.032282489076841406
0.09200000000000007,0.001,0.0,-0.03284363243780563
0.09300000000000007,0.001,0.0,-0.03340517611082664
0.09400000000000007,0.001,0.0,-0.033966983564087345
0.09500000000000007,0.001,0.0,-0.0345289188832098
0.09600000000000007,0.001,0.0,-0.03509084681046628
0.09700000000000007,0.001,0.0,-0.03565263278358659
0.09800000000000007,0.001,0.0,-0.03621414297415151
0.09900000000000007,0.001,0.0,-0.03677524432556259
0.10000000000000007,0.001,0.0,-0.037335804590578524
0.10100000000000008,0.001,0.0,-0.03789569236840871
0.10200000000000008,0.001,0.0,-0.038454777141354486
0.10300000000000008,0.001,0.0,-0.03901292931098924
0.10400000000000008,0.001,0.0,-0.039570020233868235
0.10500000000000008,0.001,0.0,-0.04012592225675935
0.10600000000000008,0.001,0.0,-0.04068050875138632
0.10700000000000008,0.001,0.0,-0.04123365414867615
0.10800000000000008,0.001,0.0,-0.04178523397250235
0.10900000000000008,0.001,0.0,-0.04233512487291613
0.11000000000000008,0.001,0.0,-0.04288320465885791
0.11100000000000008,0.001,0.0,-0.0434293523303412
0.11200000000000009,0.001,0.0,-0.04397344811010204
0.11300000000000009,0.001,0.0,-0.044515373474706105
0.11400000000000009,0.001,0.0,-0.04505501118510737
0.11500000000000009,0.001,0.0,-0.04559224531665072
0.11600000000000009,0.001,0.0,-0.04612696128851261
0.11700000000000009,0.001,0.0,-0.04665904589257303
0.11800000000000009,0.001,0.0,-0.04718838732171288
0.11900000000000009,0.001,0.0,-0.04771487519753061
0.12000000000000009,0.001,0.0,-0.04823840059747261
0.1210000000000001,0.001,0.0,-0.04875885608137169
0.1220000000000001,0.001,0.0,-0.04927613571738844
0.1230000000000001,0.001,0.0,-0.0497901351073503
0.1240000000000001,0.001,0.0,-0.05030075141148362
0.12500000000000008,0.001,0.0,-0.05080788337253383
0.12600000000000008,0.001,0.0,-0.051311431339269506
0.12700000000000009,0.001,0.0,-0.05181129728936589
0.12800000000000009,0.001,0.0,-0.05230738485166399
0.1290000000000001,0.001,0.0,-0.052799599327801434
0.1300000000000001,0.001,0.0,-0.05328784771321145
0.1310000000000001,0.001,0.0,-0.05377203871748652
0.1320000000000001,0.001,0.0,-0.05425208278410384
0.1330000000000001,0.001,0.0,-0.05472789210950921
0.1340000000000001,0.001,0.0,-0.055199380661557086
0.1350000000000001,0.001,0.0,-0.05566646419730386
0.1360000000000001,0.001,0.0,-0.0561290602801524
0.1370000000000001,0.001,0.0,-0.05658708829634552
0.1380000000000001,0.001,0.0,-0.05704046947080668
0.1390000000000001,0.001,0.0,-0.057489126882326165
0.1400000000000001,0.001,0.0,-0.05793298547809129
0.1410000000000001,0.001,0.0,-0.05837197208755946
0.1420000000000001,0.001,0.0,-0.05880601543567305
0.1430000000000001,0.001,0.0,-0.059235046155415146
0.1440000000000001,0.001,0.0,-0.05965899679970584
0.1450000000000001,0.001,0.0,-0.060077801852638404
0.1460000000000001,0.001,0.0,-0.060491397740055235
0.1470000000000001,0.001,0.0,-0.06089972283946377
0.1480000000000001,0.001,0.0,-0.06130271748929237
0.1490000000000001,0.001,0.0,-0.06170032399748663
0.1500000000000001,0.001,0.0,-0.06209248664944694
0.1510000000000001,0.001,0.0,-0.06247915171530801
0.1520000000000001,0.001,0.0,-0.06286026745656136
0.1530000000000001,0.001,0.0,-0.06323578413202205
0.1540000000000001,0.001,0.0,-0.0636056540031412
0.1550000000000001,0.001,0.0,-0.06396983133866593
0.1560000000000001,0.001,0.0,-0.06432827241864827
0.1570000000000001,0.001,0.0,-0.06468093553780548
0.1580000000000001,0.001,0.0,-0.06502778100823375
0.1590000000000001,0.001,0.0,-0.06536877116147777
0.16000000000000011,0.001,0.0,-0.06570387034995889
0.16100000000000012,0.001,0.0,-0.06603304494776441
0.16200000000000012,0.001,0.0,-0.06635626335080108
